,Customer,State,CustomerLifetimeValue,Response,Coverage,Education,EffectiveToDate,EmploymentStatus,Gender,Income,LocationCode,MaritalStatus,MonthlyPremiumAuto,MonthsSinceLastClaim,MonthsSincePolicyInception,NumberofOpenComplaints,NumberofPolicies,PolicyType,Policy,RenewOfferType,SalesChannel,ClaimAmount,VehicleClass,VehicleSize
5216,JM30137,Washington,16793.9728,No,Extended,College,2/9/11,Unemployed,F,0,Suburban,Single,238,29,90,1,4,Personal Auto,Personal L3,Offer2,Call Center,1142.4,Luxury Car,Large
5217,CJ29883,Arizona,5332.462694,Yes,Basic,Doctor,2/22/11,Employed,F,68931,Urban,Married,66,32,30,0,7,Personal Auto,Personal L1,Offer2,Branch,309.577946,Four-Door Car,Medsize
5218,LJ35581,Washington,10025.91827,No,Premium,Bachelor,2/28/11,Unemployed,F,0,Suburban,Single,141,25,27,0,3,Personal Auto,Personal L3,Offer2,Agent,1015.2,SUV,Medsize
5219,DL11519,Oregon,6875.606133,No,Basic,College,2/27/11,Unemployed,M,0,Suburban,Single,104,24,49,0,6,Special Auto,Special L2,Offer1,Branch,748.8,SUV,Medsize
5220,AK11719,California,2272.30731,No,Basic,Master,1/24/11,Unemployed,M,0,Urban,Single,64,35,59,0,1,Corporate Auto,Corporate L3,Offer3,Agent,286.124652,Four-Door Car,Medsize
5221,YL91288,California,8923.154803,No,Basic,Master,2/2/11,Employed,F,98044,Urban,Single,73,5,53,0,2,Personal Auto,Personal L2,Offer3,Branch,347.336864,Four-Door Car,Small
5222,XV53746,California,16484.01644,No,Basic,High School or Below,2/21/11,Employed,F,91354,Suburban,Married,68,30,26,0,2,Special Auto,Special L2,Offer2,Agent,361.646987,Two-Door Car,Medsize
5223,HU57895,Washington,6860.592636,No,Basic,College,2/4/11,Unemployed,F,0,Suburban,Divorced,109,5,20,4,7,Corporate Auto,Corporate L1,Offer1,Call Center,605.137484,Sports Car,Medsize
5224,MI95708,Arizona,12947.682690000001,No,Premium,High School or Below,2/13/11,Retired,F,15083,Suburban,Married,115,25,14,0,2,Personal Auto,Personal L3,Offer1,Call Center,552.0,Four-Door Car,Large
5225,AX45422,California,13786.70272,No,Basic,High School or Below,1/19/11,Unemployed,F,0,Suburban,Married,61,21,24,0,2,Personal Auto,Personal L2,Offer1,Call Center,370.755025,Four-Door Car,Medsize
5226,KT92231,Oregon,7706.032636,No,Basic,Bachelor,1/2/11,Unemployed,M,0,Suburban,Single,107,15,63,0,8,Personal Auto,Personal L1,Offer1,Agent,1267.7096609999999,Sports Car,Medsize
5227,BM53580,Oregon,8520.145801,No,Extended,Bachelor,1/18/11,Unemployed,F,0,Rural,Divorced,80,30,96,0,2,Personal Auto,Personal L2,Offer1,Agent,69.142986,Four-Door Car,Medsize
5228,ZB32409,California,2242.226055,No,Basic,Bachelor,2/11/11,Unemployed,F,0,Suburban,Single,67,15,75,3,1,Personal Auto,Personal L1,Offer1,Agent,618.3558830000001,Four-Door Car,Medsize
5229,XA21742,California,27069.49674,No,Extended,Bachelor,1/8/11,Employed,F,22955,Suburban,Single,92,6,23,3,2,Personal Auto,Personal L3,Offer3,Branch,441.6,Four-Door Car,Small
5230,RD22761,Washington,20579.69157,No,Basic,Bachelor,1/16/11,Unemployed,M,0,Suburban,Single,69,5,26,0,2,Personal Auto,Personal L3,Offer3,Call Center,566.673518,Four-Door Car,Medsize
5231,PZ10136,Oregon,2465.616631,No,Basic,Master,1/17/11,Employed,M,51641,Rural,Single,63,8,80,1,1,Personal Auto,Personal L3,Offer1,Agent,137.09149399999998,Four-Door Car,Medsize
5232,OG62048,California,9052.951051,No,Basic,Master,2/8/11,Medical Leave,F,10211,Suburban,Divorced,119,7,16,0,7,Personal Auto,Personal L2,Offer3,Branch,571.2,SUV,Medsize
5233,IH23596,California,2546.364668,No,Basic,Bachelor,2/23/11,Unemployed,F,0,Urban,Divorced,68,13,11,0,1,Corporate Auto,Corporate L3,Offer1,Call Center,296.692076,Four-Door Car,Medsize
5234,HE72629,Arizona,3007.3862480000003,No,Extended,Bachelor,2/10/11,Unemployed,F,0,Rural,Divorced,80,31,67,0,1,Personal Auto,Personal L3,Offer1,Branch,16.524885,Two-Door Car,Large
5235,KW52549,Arizona,27789.69235,Yes,Extended,Bachelor,1/20/11,Employed,F,33806,Urban,Divorced,89,32,59,0,2,Personal Auto,Personal L3,Offer2,Web,395.729716,Four-Door Car,Medsize
5236,OZ82391,California,6289.014959,No,Extended,Master,1/9/11,Employed,M,50269,Rural,Divorced,80,15,88,0,3,Personal Auto,Personal L1,Offer2,Call Center,32.228778000000005,Two-Door Car,Large
5237,HH22446,Nevada,3954.3445340000003,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8,50,0,1,Personal Auto,Personal L2,Offer1,Branch,535.080276,Sports Car,Large
5238,HW16019,Oregon,7583.189638,No,Basic,Bachelor,2/8/11,Disabled,M,24133,Rural,Married,68,20,42,0,2,Personal Auto,Personal L1,Offer4,Call Center,76.026046,Two-Door Car,Medsize
5239,IS30186,California,6186.497831000001,No,Extended,College,1/31/11,Employed,F,88375,Rural,Divorced,77,23,11,0,3,Personal Auto,Personal L2,Offer2,Agent,0.42331,Four-Door Car,Medsize
5240,HN45134,Arizona,5757.442258,Yes,Basic,Master,1/31/11,Employed,M,88997,Rural,Divorced,72,9,71,0,3,Personal Auto,Personal L3,Offer2,Branch,174.041566,Four-Door Car,Small
5241,XI79589,California,4473.883999000001,No,Extended,High School or Below,2/16/11,Unemployed,F,0,Suburban,Divorced,125,2,84,0,1,Personal Auto,Personal L1,Offer1,Branch,600.0,SUV,Medsize
5242,LK57294,Oregon,4786.009693,No,Basic,High School or Below,2/25/11,Employed,M,23402,Suburban,Married,61,29,38,0,7,Personal Auto,Personal L1,Offer4,Call Center,292.8,Four-Door Car,Medsize
5243,JM88889,California,12244.9049,No,Premium,High School or Below,2/25/11,Employed,F,46396,Urban,Married,103,11,79,1,2,Corporate Auto,Corporate L2,Offer1,Agent,384.01403,Four-Door Car,Medsize
5244,EZ51276,Arizona,7121.080412,No,Extended,College,1/18/11,Unemployed,F,0,Suburban,Married,96,28,62,0,4,Personal Auto,Personal L1,Offer1,Agent,460.8,Four-Door Car,Medsize
5245,JF16295,Oregon,7547.762822,No,Premium,High School or Below,2/16/11,Unemployed,F,0,Suburban,Married,102,34,37,0,3,Personal Auto,Personal L2,Offer3,Agent,489.6,Four-Door Car,Medsize
5246,XU76821,California,20380.06652,No,Basic,College,2/3/11,Employed,F,33175,Rural,Single,66,31,76,0,2,Corporate Auto,Corporate L3,Offer3,Agent,84.520776,Two-Door Car,Medsize
5247,KR62128,California,9011.764865000001,No,Basic,Master,1/26/11,Employed,F,63885,Rural,Single,114,0,17,0,8,Personal Auto,Personal L3,Offer2,Agent,86.477384,SUV,Medsize
5248,TG70775,California,20096.893369999998,Yes,Basic,High School or Below,1/1/11,Employed,F,92766,Suburban,Married,71,17,15,0,2,Personal Auto,Personal L3,Offer2,Agent,379.029102,Two-Door Car,Large
5249,XR75319,Arizona,4786.889347,No,Basic,College,1/2/11,Employed,M,45515,Urban,Married,61,14,33,0,9,Personal Auto,Personal L3,Offer2,Call Center,236.907007,Two-Door Car,Large
5250,QB26845,Oregon,11578.12643,No,Basic,Bachelor,1/13/11,Unemployed,M,0,Suburban,Single,115,21,46,0,2,Personal Auto,Personal L3,Offer1,Agent,1163.620366,SUV,Medsize
5251,No94161,California,2719.431536,No,Basic,High School or Below,2/15/11,Employed,M,37703,Rural,Divorced,70,11,51,0,1,Corporate Auto,Corporate L1,Offer3,Agent,83.121963,Two-Door Car,Medsize
5252,SQ87105,Oregon,4760.941906,No,Basic,Bachelor,2/24/11,Unemployed,F,0,Suburban,Single,68,9,1,0,6,Corporate Auto,Corporate L3,Offer1,Web,489.6,Four-Door Car,Medsize
5253,XM14899,Oregon,8701.363763,No,Extended,College,2/12/11,Unemployed,M,0,Suburban,Married,122,8,32,0,6,Personal Auto,Personal L3,Offer4,Agent,684.8517969999999,SUV,Medsize
5254,QQ51185,Nevada,2659.495086,No,Basic,College,1/3/11,Employed,F,64987,Urban,Married,66,17,90,0,1,Personal Auto,Personal L3,Offer2,Web,182.927837,Four-Door Car,Small
5255,XW51700,Arizona,5139.561422,No,Basic,High School or Below,2/14/11,Employed,F,73180,Rural,Single,64,27,43,0,3,Personal Auto,Personal L3,Offer3,Call Center,132.543257,Four-Door Car,Medsize
5256,YK60829,Oregon,20096.893369999998,Yes,Basic,High School or Below,1/1/11,Employed,F,92766,Suburban,Married,71,17,15,0,2,Corporate Auto,Corporate L1,Offer2,Agent,379.029102,Two-Door Car,Large
5257,FB68802,Arizona,4025.0955329999997,No,Basic,College,2/15/11,Unemployed,M,0,Suburban,Married,119,29,54,2,1,Personal Auto,Personal L3,Offer3,Agent,571.2,SUV,Small
5258,ON67674,California,2771.0450309999997,Yes,Basic,College,1/11/11,Employed,F,50071,Rural,Single,71,3,32,0,1,Personal Auto,Personal L2,Offer2,Agent,18.918935,Two-Door Car,Medsize
5259,MS20849,California,6745.886895999999,No,Extended,College,2/21/11,Employed,M,53058,Rural,Married,91,16,44,4,3,Personal Auto,Personal L2,Offer1,Agent,209.465295,Four-Door Car,Medsize
5260,VK94354,Oregon,9259.715798000001,No,Extended,Master,1/8/11,Unemployed,M,0,Rural,Married,127,11,86,0,3,Special Auto,Special L2,Offer1,Call Center,22.483259,SUV,Small
5261,PZ53130,California,8467.267232,No,Basic,College,1/14/11,Medical Leave,F,16370,Urban,Married,74,4,54,0,2,Personal Auto,Personal L2,Offer3,Branch,296.049396,Two-Door Car,Large
5262,HV75704,California,22762.21479,No,Basic,Bachelor,2/26/11,Employed,F,70521,Suburban,Married,63,13,26,0,2,Corporate Auto,Corporate L3,Offer1,Agent,302.4,Four-Door Car,Small
5263,GU18646,Oregon,9332.494982,No,Extended,Bachelor,2/7/11,Employed,M,58007,Suburban,Single,81,23,71,0,2,Special Auto,Special L3,Offer1,Agent,518.346912,Two-Door Car,Small
5264,LI77073,Oregon,7100.3251,No,Premium,College,2/6/11,Employed,M,31670,Suburban,Married,179,33,3,0,1,Corporate Auto,Corporate L3,Offer3,Agent,1288.8,Sports Car,Large
5265,FW43809,Oregon,8007.399376,Yes,Basic,High School or Below,1/2/11,Unemployed,F,0,Suburban,Divorced,112,12,93,0,3,Personal Auto,Personal L2,Offer1,Web,537.6,Sports Car,Medsize
5266,WC11515,Arizona,19511.99782,No,Basic,Bachelor,1/16/11,Unemployed,F,0,Suburban,Single,70,28,26,0,2,Corporate Auto,Corporate L3,Offer2,Web,491.112176,Four-Door Car,Medsize
5267,ZT52415,Oregon,8145.985919,No,Basic,Bachelor,1/1/11,Employed,F,62534,Suburban,Married,68,10,1,0,2,Personal Auto,Personal L1,Offer2,Branch,326.4,Two-Door Car,Medsize
5268,PH83205,Oregon,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4,41,0,1,Corporate Auto,Corporate L3,Offer2,Agent,340.8,Two-Door Car,Medsize
5269,GI46001,California,6846.150323000001,Yes,Extended,Bachelor,1/27/11,Unemployed,F,0,Suburban,Divorced,95,13,20,0,5,Personal Auto,Personal L3,Offer1,Call Center,456.0,Two-Door Car,Large
5270,DY27653,Oregon,3755.806897,No,Extended,High School or Below,1/4/11,Employed,F,56178,Suburban,Married,94,1,39,0,1,Personal Auto,Personal L3,Offer2,Branch,451.2,Four-Door Car,Medsize
5271,GB70718,Arizona,2393.036297,No,Basic,High School or Below,1/23/11,Medical Leave,F,28646,Suburban,Married,61,11,50,0,1,Personal Auto,Personal L1,Offer2,Web,355.02863199999996,Four-Door Car,Small
5272,YE12395,Oregon,40636.66734,No,Extended,High School or Below,1/15/11,Employed,M,31267,Suburban,Married,129,4,45,0,2,Personal Auto,Personal L2,Offer4,Web,619.2,Sports Car,Large
5273,MA94219,Nevada,9067.658438,No,Premium,College,1/5/11,Employed,M,78250,Suburban,Married,114,7,66,0,6,Personal Auto,Personal L3,Offer2,Branch,547.2,Four-Door Car,Medsize
5274,FJ28407,California,5619.689084000001,Yes,Premium,High School or Below,1/26/11,Unemployed,M,0,Suburban,Married,153,25,5,0,1,Personal Auto,Personal L1,Offer2,Web,1027.0000289999998,SUV,Medsize
5275,CJ72056,California,8013.895125,No,Basic,Bachelor,1/17/11,Employed,M,65636,Suburban,Married,67,15,72,0,2,Personal Auto,Personal L2,Offer2,Call Center,321.6,Four-Door Car,Medsize
5276,QU52713,California,4089.0360130000004,No,Basic,Bachelor,2/6/11,Employed,M,43177,Urban,Married,103,34,74,0,1,Corporate Auto,Corporate L3,Offer2,Agent,420.96680499999997,SUV,Medsize
5277,FE20514,Oregon,5065.486772,No,Basic,College,1/16/11,Employed,M,26733,Urban,Single,66,7,55,0,5,Personal Auto,Personal L1,Offer2,Web,218.71711299999998,Four-Door Car,Medsize
5278,RY43586,Oregon,8372.851175,No,Basic,Master,1/12/11,Disabled,F,12590,Rural,Married,73,22,1,0,2,Personal Auto,Personal L3,Offer1,Agent,132.50346100000002,Two-Door Car,Medsize
5279,SK66747,Washington,66025.75407000001,No,Basic,Bachelor,2/22/11,Employed,M,33481,Suburban,Single,188,28,46,0,2,Personal Auto,Personal L3,Offer1,Agent,1194.892002,Luxury SUV,Medsize
5280,SC31713,California,8175.315245999999,No,Extended,College,1/31/11,Unemployed,F,0,Suburban,Single,80,25,80,0,2,Personal Auto,Personal L3,Offer1,Agent,384.0,Four-Door Car,Medsize
5281,TH72420,Oregon,8720.458745,No,Basic,Doctor,1/5/11,Employed,M,25752,Suburban,Married,73,28,85,0,2,Personal Auto,Personal L3,Offer4,Agent,378.26286400000004,Two-Door Car,Small
5282,FD75102,California,3237.500928,No,Extended,College,1/29/11,Disabled,F,27982,Rural,Divorced,87,15,74,0,1,Personal Auto,Personal L3,Offer4,Call Center,14.743098999999999,Two-Door Car,Medsize
5283,LW75453,California,5354.612433,No,Basic,Bachelor,1/12/11,Employed,M,29445,Suburban,Married,68,0,31,0,9,Personal Auto,Personal L3,Offer3,Call Center,334.015169,Four-Door Car,Medsize
5284,BS96517,Washington,2375.0017980000002,No,Basic,College,2/5/11,Employed,F,47455,Urban,Single,61,1,61,0,1,Personal Auto,Personal L1,Offer1,Agent,278.80499100000003,Four-Door Car,Medsize
5285,SO55284,Nevada,8646.504109,Yes,Basic,High School or Below,1/2/11,Employed,F,64125,Urban,Married,108,3,44,0,3,Personal Auto,Personal L1,Offer2,Branch,369.818708,SUV,Large
5286,SD83603,Oregon,6672.127831,No,Extended,College,2/13/11,Employed,F,56830,Urban,Married,83,6,27,0,9,Personal Auto,Personal L1,Offer2,Agent,319.799712,Two-Door Car,Medsize
5287,JQ68425,California,12919.41828,No,Basic,College,1/23/11,Employed,M,58236,Rural,Married,108,22,92,0,2,Corporate Auto,Corporate L2,Offer1,Agent,67.25345300000001,SUV,Small
5288,VM51572,Washington,7385.359236,No,Basic,Bachelor,2/23/11,Employed,M,54289,Suburban,Married,62,32,13,0,2,Personal Auto,Personal L2,Offer2,Call Center,430.093647,Four-Door Car,Medsize
5289,JH58282,California,7200.664876999999,Yes,Basic,College,1/26/11,Unemployed,F,0,Suburban,Married,66,16,77,0,2,Personal Auto,Personal L3,Offer2,Agent,316.8,Four-Door Car,Medsize
5290,WP23743,California,7281.715134,No,Extended,College,2/7/11,Employed,M,47482,Suburban,Married,93,19,45,0,3,Corporate Auto,Corporate L1,Offer2,Branch,594.1776639999999,Four-Door Car,Small
5291,DS47984,Arizona,3237.996209,Yes,Extended,Master,1/16/11,Employed,M,60244,Urban,Married,83,3,72,3,1,Personal Auto,Personal L1,Offer3,Agent,326.281835,Four-Door Car,Medsize
5292,UV52613,Arizona,2722.986709,No,Basic,College,2/3/11,Disabled,M,20867,Suburban,Married,71,0,79,0,1,Personal Auto,Personal L3,Offer4,Agent,340.8,Four-Door Car,Medsize
5293,XM96138,California,11277.72488,No,Extended,Master,2/1/11,Employed,M,98138,Urban,Married,93,30,10,1,2,Personal Auto,Personal L1,Offer3,Agent,427.52730999999994,Four-Door Car,Medsize
5294,HF95739,California,8555.887254000001,No,Extended,High School or Below,1/29/11,Unemployed,M,0,Suburban,Single,81,6,49,0,2,Personal Auto,Personal L3,Offer2,Call Center,583.2,Four-Door Car,Medsize
5295,HG81101,Washington,2911.923334,No,Basic,Bachelor,1/11/11,Employed,F,20327,Suburban,Married,74,26,44,0,1,Personal Auto,Personal L1,Offer3,Web,824.254866,Four-Door Car,Medsize
5296,VN27419,Oregon,10083.48688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,18,84,0,2,Personal Auto,Personal L2,Offer1,Agent,571.479602,Four-Door Car,Large
5297,VZ59523,Arizona,5704.9771439999995,No,Basic,Doctor,1/21/11,Employed,M,50695,Rural,Married,71,31,30,0,5,Personal Auto,Personal L3,Offer1,Call Center,110.56706899999999,Two-Door Car,Large
5298,UF91715,Nevada,7664.8092400000005,No,Premium,High School or Below,1/22/11,Unemployed,M,0,Suburban,Single,107,14,90,0,3,Personal Auto,Personal L3,Offer1,Agent,770.4,Four-Door Car,Medsize
5299,JV13438,Oregon,4909.027486999999,No,Basic,High School or Below,1/24/11,Employed,M,98693,Suburban,Married,61,7,57,0,3,Personal Auto,Personal L2,Offer2,Agent,292.8,Four-Door Car,Small
5300,MN82687,Oregon,5470.060561,Yes,Extended,Bachelor,2/17/11,Employed,F,54507,Suburban,Married,138,20,11,0,1,Personal Auto,Personal L3,Offer2,Agent,702.990032,SUV,Medsize
5301,MR50410,Nevada,5067.002561,No,Extended,College,2/24/11,Employed,M,89703,Urban,Married,126,6,54,0,1,Personal Auto,Personal L1,Offer4,Branch,601.983113,SUV,Medsize
5302,DT53270,Washington,4896.271406,No,Basic,College,1/7/11,Unemployed,F,0,Suburban,Single,71,9,6,0,3,Personal Auto,Personal L3,Offer2,Agent,421.147532,Four-Door Car,Large
5303,DA79098,California,4572.041785,No,Basic,Bachelor,1/19/11,Unemployed,M,0,Suburban,Married,67,19,82,1,3,Personal Auto,Personal L2,Offer1,Agent,357.14996,Two-Door Car,Small
5304,FY86121,Oregon,8237.376444,No,Basic,College,1/8/11,Employed,M,70882,Rural,Married,69,20,50,0,2,Personal Auto,Personal L3,Offer1,Agent,124.380223,Four-Door Car,Medsize
5305,AA69265,Nevada,3964.7307450000003,No,Premium,Bachelor,1/17/11,Employed,F,60817,Suburban,Single,103,3,79,1,1,Personal Auto,Personal L2,Offer2,Web,494.4,Four-Door Car,Medsize
5306,ZT86224,Nevada,10901.22525,No,Extended,Bachelor,2/4/11,Employed,M,72257,Urban,Divorced,90,28,61,0,2,Personal Auto,Personal L3,Offer3,Branch,408.415481,Four-Door Car,Medsize
5307,GW89148,California,16304.29777,No,Extended,Doctor,1/16/11,Employed,M,90008,Urban,Single,137,13,3,0,2,Personal Auto,Personal L3,Offer2,Web,406.98603399999996,SUV,Medsize
5308,EJ97834,Nevada,2619.478929,No,Basic,High School or Below,1/15/11,Employed,F,93987,Urban,Single,65,9,1,0,1,Personal Auto,Personal L2,Offer2,Branch,251.321448,Two-Door Car,Medsize
5309,VM66678,Oregon,14024.358390000001,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Personal Auto,Personal L2,Offer2,Web,256.43802999999997,Four-Door Car,Medsize
5310,OY34553,Nevada,24320.64401,No,Basic,Bachelor,1/2/11,Employed,F,60221,Urban,Married,67,3,17,0,2,Personal Auto,Personal L1,Offer3,Agent,238.561687,Four-Door Car,Medsize
5311,JL49772,Arizona,24249.33685,No,Basic,Bachelor,2/6/11,Employed,F,33651,Urban,Married,69,21,37,1,2,Personal Auto,Personal L2,Offer1,Call Center,328.65413,Four-Door Car,Medsize
5312,ZO44848,California,20864.30762,No,Basic,College,1/7/11,Unemployed,F,0,Urban,Married,61,22,94,0,2,Special Auto,Special L3,Offer1,Branch,216.08671,Four-Door Car,Medsize
5313,TW66679,Oregon,8823.852473,No,Basic,High School or Below,2/8/11,Employed,M,75741,Rural,Married,109,31,59,0,7,Corporate Auto,Corporate L3,Offer3,Agent,217.18886400000002,SUV,Small
5314,RP98585,Arizona,7610.203455,No,Extended,Master,1/27/11,Employed,M,38086,Urban,Married,96,17,10,0,7,Personal Auto,Personal L3,Offer4,Agent,243.23774100000003,Two-Door Car,Medsize
5315,XK83294,California,7486.1718980000005,No,Basic,High School or Below,1/27/11,Employed,F,38725,Suburban,Single,64,12,58,0,2,Corporate Auto,Corporate L1,Offer1,Agent,307.2,Two-Door Car,Medsize
5316,VZ43707,Nevada,8763.449964,No,Extended,High School or Below,1/2/11,Disabled,M,20132,Suburban,Divorced,86,5,61,3,2,Corporate Auto,Corporate L3,Offer1,Branch,412.8,Four-Door Car,Small
5317,RO89767,Arizona,27386.15024,No,Basic,Master,2/12/11,Unemployed,M,0,Urban,Married,105,0,47,0,2,Personal Auto,Personal L1,Offer3,Agent,451.13985999999994,Sports Car,Medsize
5318,UN49741,Oregon,11121.621790000001,No,Basic,High School or Below,2/17/11,Employed,M,44299,Suburban,Divorced,106,25,76,5,2,Personal Auto,Personal L1,Offer1,Call Center,754.260616,SUV,Medsize
5319,SY46862,Arizona,5657.6852229999995,No,Extended,High School or Below,2/20/11,Employed,M,98917,Rural,Married,139,18,21,0,1,Corporate Auto,Corporate L1,Offer1,Agent,336.612234,Sports Car,Medsize
5320,ZY60545,California,18938.53677,No,Basic,College,1/10/11,Employed,F,91535,Rural,Married,67,35,13,1,2,Personal Auto,Personal L3,Offer1,Agent,126.634634,Four-Door Car,Large
5321,WP62115,Washington,13865.831069999998,No,Basic,College,2/20/11,Employed,F,53484,Urban,Divorced,70,12,12,0,2,Corporate Auto,Corporate L3,Offer1,Branch,333.051529,Two-Door Car,Medsize
5322,NK16909,Oregon,8188.9174299999995,No,Basic,Doctor,1/8/11,Employed,M,45318,Suburban,Married,103,17,27,0,8,Personal Auto,Personal L2,Offer2,Call Center,494.4,SUV,Large
5323,BQ41371,Oregon,5626.530435000001,No,Basic,Bachelor,1/18/11,Employed,F,46897,Suburban,Married,70,16,47,0,3,Personal Auto,Personal L2,Offer4,Branch,344.377218,Four-Door Car,Small
5324,QF29828,Arizona,3208.919835,No,Extended,Master,2/8/11,Employed,F,40135,Rural,Married,80,29,70,0,1,Personal Auto,Personal L2,Offer1,Agent,78.008093,Four-Door Car,Medsize
5325,LP59331,Arizona,5282.543094,No,Basic,College,2/26/11,Employed,M,38606,Suburban,Single,68,16,99,0,3,Personal Auto,Personal L3,Offer1,Branch,413.28885099999997,Four-Door Car,Medsize
5326,NJ46471,Oregon,8696.7107,No,Basic,Bachelor,1/4/11,Employed,F,56550,Rural,Married,73,22,41,3,2,Corporate Auto,Corporate L1,Offer3,Agent,162.77588899999998,Four-Door Car,Medsize
5327,KX53892,Oregon,5259.444853,No,Basic,College,1/6/11,Employed,F,61146,Urban,Married,65,7,68,0,6,Personal Auto,Personal L3,Offer2,Branch,273.018929,Four-Door Car,Medsize
5328,YP37291,Nevada,7854.771820999999,No,Basic,High School or Below,2/5/11,Employed,M,36409,Suburban,Married,66,26,33,0,2,Personal Auto,Personal L3,Offer1,Branch,316.8,Four-Door Car,Small
5329,RX93631,Arizona,6438.97103,No,Extended,Bachelor,2/20/11,Employed,F,90035,Rural,Married,80,28,38,0,3,Personal Auto,Personal L3,Offer2,Call Center,141.628547,Four-Door Car,Medsize
5330,GS26763,California,11633.57855,No,Extended,Bachelor,2/21/11,Employed,F,39669,Suburban,Married,98,13,63,0,2,Personal Auto,Personal L3,Offer2,Agent,492.935479,Two-Door Car,Small
